Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
BRB160_S11_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.35421888053e-05	8.35421888053e-05	0.000133667502089	0.000167084377611	0.000267335004177	0.000484544695071	0.000751879699248	0.00126984126984	0.00172096908939	0.00240601503759	0.00280701754386	0.00441102756892	0.00651629072682	0.00736842105263	0.0114452798663	0.013634085213	0.0178947368421	0.0226733500418	0.025730994152	0.0281537176274	0.0322639933166	0.0318462823726	0.032798663325	0.0358563074353	0.0377109440267	0.0403007518797	0.0407184628237	0.0387635756057	0.0361403508772	0.0348872180451	0.0342522974102	0.0336675020886	0.0289724310777	0.0273182957393	0.0276858813701	0.0261487050961	0.023842940685	0.0229908103592	0.0213366750209	0.0176775271512	0.0177109440267	0.0171428571429	0.0156725146199	0.0145697577277	0.0144193817878	0.0123642439432	0.0130827067669	0.0131328320802	0.0121136173768	0.0116959064327	0.0114452798663	0.0115956558062	0.0102422723475	0.00915622389307	0.00810359231412	0.00664995822891	0.005664160401	0.00487886382623	0.00357560568087	0.00294068504595	0.00247284878864	0.0015873015873	0.00157059314954	0.0015037593985	0.000969089390142	0.000685045948204	0.000601503759398	0.000401002506266	0.00031746031746	0.000200501253133	0.000167084377611	8.35421888053e-05	8.35421888053e-05	1.67084377611e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRB161_S24_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55062800434e-05	0.0	1.55062800434e-05	0.000124050240347	0.000124050240347	0.000155062800434	0.000201581640564	0.000418669561172	0.000511707241433	0.00111645216313	0.0012870212436	0.00190727244534	0.0028221429679	0.00322530624903	0.0056442859358	0.00615599317724	0.0103892076291	0.0125910993953	0.0157698868042	0.0184214606916	0.0230578384246	0.0270274461157	0.0279733291983	0.0306869282059	0.0320669871298	0.0345634982168	0.0356179252597	0.0400682276322	0.0391378508296	0.0396650643511	0.0378973484261	0.0361606450612	0.0347650798573	0.0341913474957	0.0305783842456	0.0285470615599	0.0299116142038	0.0285160489998	0.0260970693131	0.0245309350287	0.0236005582261	0.0190882307334	0.0190572181734	0.0187625988525	0.0169483640875	0.0162350752055	0.0147929911614	0.0140797022794	0.0134594510777	0.0131493254768	0.0125755931152	0.012498061715	0.0112110404714	0.0112110404714	0.00983098154753	0.00955186850675	0.0086059854241	0.00691580089936	0.00606295549698	0.00440378353233	0.00336486276942	0.00265157388742	0.00218638548612	0.00172119708482	0.00145759032408	0.0012870212436	0.001069933323	0.000527213521476	0.000558226081563	0.000449682121259	0.000170569080478	0.000217087920608	0.000124050240347	9.30376802605e-05	7.75314002171e-05	1.55062800434e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.10125600868e-05
BRB162_S12_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.60912323371e-06	0.0	3.30456161686e-05	7.93094788045e-05	4.6263862636e-05	0.000125573341441	0.000171837204077	0.000376720024322	0.000502293365762	0.000951713745655	0.00128216990734	0.0016853264246	0.00205543732568	0.00293445071577	0.00479822346767	0.00542609017488	0.00859186020383	0.0112883824832	0.0142426605686	0.0169788375874	0.0201247802467	0.0228279116492	0.0259209813226	0.0247974303729	0.0266413757551	0.0304217942448	0.0322062575179	0.0353786366701	0.0359734577611	0.0361651223349	0.0339510660516	0.0329464793201	0.0324243585846	0.0321864301482	0.0288554320384	0.0273617701876	0.0278706726766	0.0281152102362	0.0263637925793	0.0252997237386	0.0249230037143	0.0206072462427	0.0210500574994	0.019767887592	0.0190276657899	0.0178248053613	0.0167673456439	0.0166615996722	0.0167144726581	0.0164434986055	0.0157759771589	0.0156900585568	0.0158024136518	0.0152670746699	0.0153860388881	0.0129737089078	0.0111892456347	0.00941139148481	0.00812261245423	0.00671486920545	0.00510224313643	0.00428932097868	0.00391921007759	0.00267008578642	0.00235945699444	0.0023131931318	0.0016654990549	0.000984759361823	0.000845967773915	0.000627866707203	0.000614648460735	0.000330456161686	0.000330456161686	0.000198273697011	0.000152009834375	3.30456161686e-05	1.98273697011e-05	0.0	6.60912323371e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.60912323371e-06
BRB166_S1_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.20740806145e-05	2.20740806145e-05	0.000198666725531	4.41481612291e-05	0.00024281488676	0.00024281488676	0.00048562977352	0.000551852015364	0.00125822259503	0.00181007461039	0.00275926007682	0.0034877047371	0.00432651980045	0.0069754094742	0.00770385413448	0.0123394110635	0.01580504172	0.0201315615205	0.0236413403382	0.0279237119774	0.0300869718776	0.0354730475476	0.0347004547261	0.0353847512251	0.0394684561388	0.0406825305726	0.0432872720851	0.043066531279	0.0422497902962	0.0383426780275	0.037106529513	0.0357600105956	0.0341265286301	0.0302414904419	0.0278795638162	0.0276146748488	0.0255617853516	0.0239503774668	0.020904154342	0.0209924506644	0.0158271158006	0.0166438567834	0.0163127455741	0.013972893029	0.0135314114167	0.0121186702574	0.0108383735817	0.0120745220962	0.0107721513399	0.00924903977749	0.0103748178888	0.00827778023045	0.00832192839168	0.00792459494062	0.00719615028034	0.00598207584654	0.00529777934749	0.00401748267185	0.00311244536665	0.00238400070637	0.00187629685224	0.00154518564302	0.0012140744338	0.00110370403073	0.000816740982738	0.000905037305196	0.000353185289833	0.000286963047989	0.000397333451062	0.000154518564302	6.62222418436e-05	8.82963224582e-05	4.41481612291e-05	4.41481612291e-05	0.0	2.20740806145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRB167_S19_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.64977623503e-06	1.99493287051e-05	3.32488811751e-05	7.31475385853e-05	4.65484336452e-05	0.00010639641976	0.000246041720696	0.000445535007747	0.000512032770097	0.00107061397384	0.0013100059183	0.00190848577945	0.00244046787826	0.00325839035516	0.00516022635838	0.0057520564433	0.00906364500835	0.0118698505795	0.0146760561507	0.0178346998623	0.0215918234351	0.0246174716221	0.0264927085204	0.0261602197086	0.0276165207041	0.0310411554651	0.0331956829653	0.036753313251	0.0371257007202	0.0359952387602	0.0345721866459	0.0335015726721	0.0331358349792	0.0330161390069	0.0279290601871	0.0269315937519	0.0279756086208	0.0278758619772	0.0260737726176	0.0246241213983	0.0240721899708	0.0198030336279	0.0201488219921	0.0192045537668	0.0181605388979	0.0172694688824	0.0162454033422	0.0160525598314	0.0164714957342	0.0157267207958	0.0154274808653	0.0149021485427	0.0152080382495	0.0153410337742	0.0141573736044	0.0123020860348	0.0103138029405	0.00895059881235	0.00775363909004	0.00627073898963	0.00471469135064	0.00396991641231	0.00344458408975	0.00269980915142	0.00209467951403	0.00193508488439	0.00142970189053	0.000884420239259	0.000764724267028	0.000591830084918	0.000525332322567	0.000299239930576	0.000339138587987	0.000226092391991	0.00010639641976	4.65484336452e-05	3.98986574102e-05	1.32995524701e-05	6.64977623503e-06	0.0	6.64977623503e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99493287051e-05
BRB169_S2_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.49267098546e-05	1.49267098546e-05	0.000134340388692	0.000104486968982	0.000119413678837	0.000283607487238	0.000417947875929	0.000746335492731	0.00104486968982	0.00158223124459	0.00203003254023	0.00240320028659	0.00417947875929	0.00583634355315	0.00714989402036	0.0110756187121	0.0134340388692	0.01744932382	0.0207630534078	0.0255843806908	0.0280920679464	0.0303161477147	0.0311371167567	0.0328387616802	0.0354509359047	0.0381228169687	0.0410036719706	0.0409141117115	0.0400185091202	0.0386751052333	0.0356449831328	0.0344508463444	0.0341970922769	0.0298832731289	0.0275994865212	0.0285846493716	0.0281816282055	0.0240469295758	0.0235842015703	0.0230617667254	0.0170313759441	0.0190464817745	0.0179568319551	0.0156730453473	0.0151356837926	0.0147625160462	0.0131952115115	0.0133892587396	0.0124488760187	0.011195032391	0.0116279069767	0.0106576708362	0.0107472310953	0.00988148192375	0.00901573275219	0.00750813505687	0.00644833865719	0.00507508135057	0.00443323282682	0.00301519539063	0.00238827357674	0.00228378660776	0.00167179150372	0.00120906349822	0.00101501627011	0.00104486968982	0.000492581425202	0.00038809445622	0.000253754067528	0.000283607487238	0.000179120518255	0.000149267098546	4.47801295638e-05	5.97068394185e-05	1.49267098546e-05	1.49267098546e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.95602591277e-05
BRB170_S13_L001	0.0	0.0	0.0	6.16458201052e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2329164021e-05	3.08229100526e-05	6.16458201052e-05	7.39749841262e-05	0.000141785386242	0.000191102042326	0.000351381174599	0.000443849904757	0.000912358137556	0.00130689138623	0.00145484135448	0.00215760370368	0.0028110493968	0.00468508232799	0.00535702176714	0.00819272949198	0.0107202081163	0.0139874365819	0.016385458984	0.0194615854072	0.0226301805606	0.0246891509521	0.0239802240209	0.0260885110685	0.0298304123489	0.0320866493647	0.0352182570261	0.0362477422218	0.0353662069943	0.033997669788	0.0335846427933	0.031679786952	0.0326537909097	0.0286406480209	0.0265940067934	0.0283940647404	0.0279378856717	0.0267357921796	0.0250405321267	0.0246953155341	0.0208732746876	0.0213294537564	0.0203924372908	0.01876498764	0.0182348335871	0.017581387894	0.017001917185	0.0171128796612	0.0168108151427	0.0163176485818	0.0161696986136	0.0163361423279	0.0162868256718	0.0154114550263	0.0133339908887	0.0112996788253	0.00954277295228	0.00860575648668	0.00702762349199	0.00532003427508	0.00445082821159	0.00360011589414	0.00294050561902	0.00242884531214	0.00209595788358	0.00167676630686	0.000992497703693	0.000801395661367	0.000659610275125	0.000604129037031	0.000382204084652	0.000339052010578	0.0002342541164	0.00012329164021	4.93166560841e-05	6.16458201052e-06	6.16458201052e-06	0.0	6.16458201052e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2329164021e-05
BRB171_S3_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06966744039e-05	0.0	0.0	0.000139056767251	6.41800464236e-05	0.000139056767251	0.00024602351129	0.000385080278541	0.000513440371389	0.00118733085884	0.00157241113738	0.00192540139271	0.00260998855456	0.00389358948303	0.00556227069004	0.00689935499053	0.0103329874742	0.0129108860055	0.0169435322558	0.0202274112978	0.0241530908041	0.0277043867062	0.0298009348893	0.0291163477275	0.0318119096773	0.0346251350455	0.0376736872506	0.0401232256891	0.0408719928974	0.0399306855499	0.0372779102977	0.0357696792067	0.0343791115342	0.0342828414646	0.0287205707745	0.0281429503567	0.029447944634	0.0280252869383	0.0251906682213	0.023489896991	0.0229978499684	0.0182164365099	0.0192861039503	0.0181950431611	0.0162803384428	0.0148255907238	0.0153283344208	0.0139591600971	0.0132103928889	0.0128253126103	0.0118947019372	0.0120979387508	0.0115524083562	0.011017574636	0.0108357311712	0.00950934354509	0.0076160321756	0.00701701840898	0.00591526094537	0.00461026666809	0.00323039566999	0.00279183201943	0.0024495384385	0.00176495127665	0.00145474771893	0.00118733085884	0.0010910607892	0.000855733952314	0.000534833720196	0.000385080278541	0.000363686929734	0.000181843464867	0.000160450116059	0.000117663418443	7.48767208275e-05	3.20900232118e-05	2.13933488079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06966744039e-05
BRB172_S4_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.95767986059e-05	0.000298730395818	0.000149365197909	0.000298730395818	0.000199153597212	0.000448095593727	0.000995767986059	0.00179238237491	0.00189195917351	0.00313666915609	0.00408264874284	0.00547672392333	0.00856360468011	0.00945979586756	0.0132935026139	0.0179238237491	0.0228528752801	0.0268359472243	0.0307194423699	0.0342046303211	0.0405277570326	0.0384864326612	0.0424695046054	0.0406771222305	0.0451580781678	0.0462534229525	0.0426188698033	0.0414737366194	0.0391336818521	0.036146377894	0.0360965894946	0.0349514563107	0.0301717699776	0.0248444112522	0.0280308688076	0.0254418720438	0.0209609161065	0.0192183221309	0.0181229773463	0.0138411750062	0.0150858849888	0.014139905402	0.0123973114264	0.0101070450585	0.0116006970376	0.00746825989544	0.00936021906896	0.00816529748569	0.00816529748569	0.00756783669405	0.00716952949963	0.00766741349266	0.00602439631566	0.00662185710729	0.00413243714215	0.00458053273587	0.00288772715957	0.00199153597212	0.00149365197909	0.0016928055763	0.00144386357979	0.000547672392333	0.000448095593727	0.000448095593727	0.000547672392333	0.000398307194424	0.000199153597212	0.000149365197909	4.9788399303e-05	4.9788399303e-05	0.0	4.9788399303e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRB173_S5_L001	0.0	0.0	0.0	0.0	0.0	2.8002576237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000224020609896	0.000112010304948	0.000224020609896	0.000224020609896	0.000420038643555	0.00084007728711	0.00159614684551	0.00168015457422	0.00252023186133	0.00305228080983	0.00436840189297	0.00672061829688	0.00736467755033	0.0125171515779	0.014645347372	0.0192377698748	0.0231301279718	0.0264344319677	0.0309708493181	0.0341071378567	0.0351432331775	0.0383635294447	0.0367953851754	0.0412197922209	0.0406037355437	0.0430399596763	0.0400716865952	0.0385315449021	0.0378314804962	0.0353392512111	0.0350032202963	0.0300467643023	0.029178684439	0.0295987230825	0.0261264036291	0.0243622413262	0.0226260815995	0.021617988855	0.0161294839125	0.0170535689283	0.0160454761838	0.0145893422195	0.0146173447957	0.0121811206631	0.011817087172	0.011229033071	0.0104729635126	0.00974489653048	0.00971689395424	0.00954887849682	0.00851278317605	0.0073366749741	0.00736467755033	0.00562851782364	0.00487244826524	0.00344431687715	0.00344431687715	0.00229621125144	0.00176416230293	0.00156814426927	0.000952087592058	0.00103609532077	0.000756069558399	0.000616056677214	0.000532048948503	0.000252023186133	0.000140012881185	0.000224020609896	8.4007728711e-05	2.8002576237e-05	2.8002576237e-05	2.8002576237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8002576237e-05	0.0	0.0	0.0	0.0	0.0
BRB174_S6_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000230692333325	5.12649629611e-05	0.000281957296286	0.000205059851844	0.000333222259247	0.000640812037013	0.00112782918514	0.00174300874068	0.00240945325917	0.0030246328147	0.00438315433317	0.00610053059237	0.00817676159229	0.0112782918514	0.0149693691846	0.0189936687771	0.022402788814	0.0262732935175	0.0295286186656	0.034834542332	0.0341680978135	0.0359111065542	0.0382180298875	0.0396790813319	0.04085817548	0.0413964575911	0.0423704918873	0.0386537820726	0.0358854740727	0.0347320124061	0.0346551149617	0.0320406018507	0.0270679004434	0.0293235588137	0.0267859431472	0.0241457975547	0.0224796862584	0.0221464639992	0.0161228308513	0.0174044549253	0.0173275574808	0.0141234972958	0.0140465998513	0.0132519929254	0.0124317535181	0.0108425396663	0.0109963345551	0.0105349498885	0.00997103529593	0.00940712070336	0.00894573603671	0.00943275318484	0.00694640248122	0.00651065029606	0.00507523133315	0.00433188937021	0.00371670981468	0.00205059851844	0.00202496603696	0.00153794888883	0.00138415399995	0.00123035911107	0.000768974444416	0.000666444518494	0.000358854740727	0.000230692333325	0.000256324814805	0.000205059851844	0.000179427370364	5.12649629611e-05	5.12649629611e-05	0.0	5.12649629611e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56324814805e-05
BRB175_S7_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16174149895e-05	0.0	0.000108087074948	0.000108087074948	0.000172939319916	0.000237791564885	0.000389113469811	0.000562052789727	0.000994401089518	0.00159968870922	0.00229144598889	0.00274541170367	0.00417216109298	0.00546920599235	0.00724183402149	0.0109384119847	0.0132730928036	0.0172074623317	0.0213147711797	0.0249032620679	0.0284701355412	0.030826433775	0.0319721567695	0.0331394971789	0.0358200566376	0.0381547374565	0.041181175555	0.0403597137854	0.0396247216758	0.0384141464364	0.0360578482025	0.0341122808535	0.0355174128278	0.0295942411206	0.0295726237057	0.0275838215266	0.0274757344517	0.024643853088	0.0217903543094	0.0233035733587	0.0176398106314	0.0178127499514	0.0166670269569	0.0159320348473	0.0148511640978	0.0142891113081	0.0129920664087	0.0131433883136	0.012430013619	0.0113491428695	0.0115653170194	0.0115436996044	0.0110032642297	0.010246654705	0.00877667048574	0.00786873905618	0.00629066776195	0.00525303184245	0.00440995265786	0.00265894204371	0.00274541170367	0.00218335891394	0.00162130612421	0.00125381006939	0.000864696599581	0.00101601850451	0.000540435374738	0.000562052789727	0.00045396571478	0.000281026394864	0.000129704489937	8.64696599581e-05	8.64696599581e-05	2.16174149895e-05	2.16174149895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3234829979e-05
BRB177_S8_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04294862435e-05	2.0858972487e-05	5.21474312175e-05	7.30064037046e-05	0.000166871779896	0.00020858972487	0.000365032018523	0.000458897394714	0.00101166016562	0.00149141653282	0.00166871779896	0.00220062159738	0.00317056381803	0.00490185853445	0.00603867253499	0.00918837738053	0.0121816399324	0.0147681525208	0.0184497611648	0.0215577480653	0.0244049978098	0.0273878308755	0.026428318141	0.0293277153167	0.0320915291713	0.0343234392274	0.0386829644772	0.0376087273941	0.0379111824952	0.0358774326777	0.0341461379612	0.0332074841993	0.0329884649882	0.0289731127845	0.0276902859765	0.0294111512067	0.028482926931	0.0257295425627	0.0246970234246	0.0242485555162	0.019357126468	0.0205878058447	0.0190233829082	0.0175319663753	0.0168644792558	0.0167601843933	0.0154773575854	0.0160092613838	0.0154982165579	0.014434408961	0.01413195386	0.0141736718049	0.0136417680065	0.0130577167769	0.0113264220604	0.00958469785778	0.00865647358211	0.00721720448051	0.00548590976409	0.00410921757994	0.00346258943284	0.00261780104712	0.00206503827621	0.00173129471642	0.00158528190901	0.00122024989049	0.000730064037046	0.000458897394714	0.000511044825932	0.000365032018523	0.00020858972487	0.000198160238627	0.000125153834922	7.30064037046e-05	4.1717944974e-05	1.04294862435e-05	1.04294862435e-05	1.04294862435e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1717944974e-05
BRB17_S15_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54545173554e-05	3.09090347108e-05	5.4090810744e-05	6.95453280994e-05	0.000108181621488	0.000216363242976	0.000378635675208	0.000502271814051	0.000880907489259	0.00127499768182	0.00178499675455	0.00215590517108	0.00282044941736	0.00449726455043	0.00551726269589	0.00809043983556	0.0106095261645	0.0133681575124	0.0167758785893	0.0197663276976	0.0225172317869	0.0249281364943	0.0237149568819	0.0257781349488	0.0292013105431	0.0316894878373	0.0347108459803	0.0351899360183	0.0345794825828	0.0338531202671	0.032632213396	0.0322226686861	0.0316740333199	0.0282044941736	0.0261567706241	0.0279881309307	0.0278722220505	0.0260563162612	0.0252681358761	0.0251290452199	0.020786325843	0.021195870553	0.0200367817513	0.0191017834513	0.0178345130282	0.0171622415232	0.0172472413687	0.0173476957315	0.017741785924	0.0164436064662	0.0167372422959	0.0168917874695	0.0168917874695	0.0158176985133	0.0140945198281	0.0116140697926	0.0102154359719	0.0088399839273	0.00737953203721	0.00557135350663	0.00441999196365	0.00408771984051	0.00300590362563	0.00266590424381	0.00220226872315	0.00182363304794	0.000989089110747	0.000981361852069	0.000703180539672	0.000564089883473	0.000417271968596	0.000347726640497	0.000278181312398	0.000108181621488	7.72725867771e-05	4.63635520663e-05	7.72725867771e-06	0.0	7.72725867771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.09090347108e-05
BRB182_S14_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4247291704e-06	0.0	0.0	0.0	5.4247291704e-06	4.33978333632e-05	5.4247291704e-05	4.88225625336e-05	0.00013561822926	0.000168166604282	0.000379731041928	0.000433978333632	0.000873381396434	0.00130735973007	0.00164369293863	0.00211564437645	0.00277203660607	0.00432350914881	0.0054247291704	0.00812081956808	0.0102961359654	0.0136323444052	0.0167081658448	0.0196971916177	0.0220840724527	0.0242376899333	0.0234673783911	0.025946479622	0.0291741934784	0.0309914777505	0.0347562397947	0.0353475352743	0.0350274762532	0.0330366006477	0.0320764235846	0.0324670040848	0.0322066170846	0.0274003070397	0.0267222158934	0.0279753283317	0.0278505595608	0.0263207859348	0.0250513993089	0.0249537541838	0.0209340298686	0.0213246103688	0.0207658632643	0.0192849122008	0.0179667030124	0.0175056010329	0.016903456095	0.0175598483246	0.017668342908	0.0169468539283	0.0162579133237	0.0173591333453	0.0169956764909	0.0164423541155	0.0139361292387	0.0118259095915	0.010187641382	0.00892910421447	0.00726371235916	0.00561459469136	0.00481173477414	0.00394920283605	0.00316804183551	0.00244112812668	0.00231635935576	0.00174676279287	0.00128566081338	0.0008245588339	0.000694365333811	0.000602144937914	0.000385155771098	0.000303784833542	0.000292935375201	0.000119344041749	4.88225625336e-05	1.62741875112e-05	1.08494583408e-05	1.08494583408e-05	5.4247291704e-06	0.0	0.0	5.4247291704e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.4247291704e-06
BRB185_S9_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000221603140433	0.000126630365962	9.49727744713e-05	0.000221603140433	0.000253260731924	0.000411548689376	0.00101304292769	0.00129796125111	0.00259592250222	0.00246929213625	0.00376725338736	0.0052868177789	0.00693301253641	0.0101304292769	0.0132012156515	0.0161453716601	0.0192794732177	0.0229834114221	0.0273838166392	0.0288084082563	0.0323857160947	0.0342535139927	0.0338103077118	0.0368810940864	0.0400468532354	0.0373559579587	0.0386222616183	0.0391920982652	0.0368494364949	0.0342218564012	0.0338736228948	0.0317842218564	0.0311827276181	0.028206914018	0.0272255286818	0.0252311004179	0.0228884386476	0.023236672154	0.0185830062049	0.0187412941623	0.0190578700772	0.0166202355325	0.0156705077878	0.0150690135494	0.0142459161707	0.0119982271749	0.013232873243	0.0118082816259	0.0118082816259	0.0127263517792	0.0105419779663	0.011555020894	0.00857920729391	0.00867418006838	0.00683803976193	0.00614157274915	0.00354565024693	0.00307078637457	0.00322907433202	0.00205774344688	0.0016461947575	0.00107635811067	0.000664809421299	0.00101304292769	0.000633151829809	0.000443206280866	0.000253260731924	0.000158287957452	0.000189945548943	0.000158287957452	9.49727744713e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRB186_S10_L001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10953310847e-05	0.0	0.0	0.0	0.0	1.10953310847e-05	8.87626486774e-05	8.87626486774e-05	0.00018862062844	0.00018862062844	0.00035505059471	0.000510385229895	0.000965293804367	0.00135363039233	0.00184182496006	0.00230782886561	0.0032620273389	0.00480427835967	0.00572519083969	0.00930898278005	0.0120051482336	0.014812266998	0.0180077223504	0.0219132788922	0.0247980649743	0.0271946564885	0.0266509852654	0.0295468666785	0.0321431741523	0.0346840049707	0.0382456062489	0.0383232735665	0.0377241256879	0.0354384874845	0.0346285283153	0.0339739037813	0.0324871294159	0.0289033374756	0.0272057518196	0.029214006746	0.0285150008876	0.026473459968	0.0237551038523	0.0243431563998	0.0203377418782	0.02004926327	0.0190284928102	0.0173863838097	0.0171200958637	0.016765045269	0.016243564708	0.0157442748092	0.0155112728564	0.0143351677614	0.0139690218356	0.0143684537547	0.0129815373691	0.0130813953488	0.011139712409	0.00976389135452	0.0081106870229	0.00690129593467	0.00551437954909	0.00409417717025	0.00346174329842	0.00281821409551	0.00200825492633	0.00176415764246	0.00150896502752	0.00113172377064	0.000732291851589	0.000554766554234	0.000388336587964	0.000454908574472	0.000199715959524	0.00018862062844	0.00018862062844	5.54766554234e-05	4.43813243387e-05	3.3285993254e-05	0.0	1.10953310847e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10953310847e-05
BRB187_S15_L001	0.0	0.0	0.0	0.0	7.97301930268e-06	7.97301930268e-06	0.0	0.0	0.0	7.97301930268e-06	0.0	7.97301930268e-06	3.18920772107e-05	9.56762316322e-05	6.37841544214e-05	0.000151487366751	0.000183379443962	0.00044648908095	0.000502300216069	0.00100460043214	0.00153879272542	0.00167433405356	0.00245568994523	0.0032769109334	0.00492732592906	0.00578043899444	0.00928856748762	0.0114093906221	0.014829815903	0.0173891550991	0.0215909362717	0.0243256818925	0.0266538035289	0.0259840699074	0.0287427345862	0.0306562592188	0.0333989778589	0.0359902091323	0.0367316999274	0.0364606172712	0.0343876322525	0.0333989778589	0.0336062763608	0.0325299187549	0.029476252362	0.0272677260152	0.0278577294436	0.0291732776285	0.0265342082393	0.0244771692592	0.0248837932437	0.0198209259865	0.0203790373376	0.0194860591757	0.0182741602417	0.0172775328289	0.0163526625898	0.0152683319646	0.0159141465281	0.0155314416016	0.0142079203974	0.0148696809995	0.014829815903	0.0144231919185	0.0139846758569	0.0119834480119	0.010325059997	0.00877829425225	0.00798896534129	0.00630665826842	0.00468016233067	0.00401840172855	0.00354002057039	0.00263906938919	0.00218460728893	0.00200920086428	0.00156271178333	0.00105243854795	0.000853113065387	0.000574057389793	0.000518246254674	0.000406623984437	0.000302974733502	0.00023919057908	0.000103649250935	3.18920772107e-05	4.78381158161e-05	7.97301930268e-06	0.0	7.97301930268e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.97301930268e-06
